claim_id,claim_date,claim_amount,policy_id
4486,2022-02-20,857,5386
4487,2021-06-15,8695,5068
4488,2021-05-26,3101,3126
4489,2021-07-28,464,8366
4490,2021-07-10,3709,6798
4491,2021-08-31,7407,3144
4492,2021-04-26,5299,91
4493,2021-05-08,8948,8209
4494,2023-01-01,1291,427
4495,2021-12-07,4516,2143
4496,2022-01-07,195,6959
4497,2023-01-13,2135,3553
4498,2021-12-03,6515,4790
4499,2022-01-08,4689,3417
4500,2022-12-17,1407,6563
4501,2022-10-25,3339,8206
4502,2021-06-30,2245,5904
4503,2022-08-09,657,4629
4504,2023-03-09,3605,5375
4505,2022-04-09,5276,3672
4506,2022-06-09,3622,6417
4507,2022-05-10,1457,3711
4508,2022-07-31,2897,7942
4509,2022-06-20,7140,4313
4510,2023-01-04,2558,2203
4511,2021-12-11,4034,419
4512,2021-05-22,1612,6033
4513,2022-04-25,8437,2822
4514,2023-03-03,6471,449
4515,2022-12-25,3649,4913
4516,2021-07-03,8806,3379
4517,2021-10-05,5700,4978
4518,2023-03-06,9536,7912
4519,2022-12-07,4542,2618
4520,2022-01-25,1436,7271
4521,2023-03-02,397,137
4522,2022-01-15,1596,1476
4523,2023-01-06,370,4379
4524,2021-10-28,1272,3692
4525,2021-03-21,8010,8349
4526,2022-10-23,8839,2274
4527,2021-04-21,5960,8404
4528,2022-04-29,2256,297
4529,2022-12-23,2499,2890
4530,2021-06-13,9778,1561
4531,2023-02-17,9395,3236
4532,2022-12-06,227,436
4533,2022-10-09,2855,1695
4534,2021-05-28,1809,599
4535,2022-03-03,7648,7451
4536,2021-07-28,2908,4565
4537,2021-10-07,7385,6128
4538,2022-12-11,3424,5101
4539,2022-06-15,1031,2273
4540,2022-12-12,6940,1671
4541,2021-05-24,668,6748
4542,2022-11-13,8827,4320
4543,2022-09-09,7560,2758
4544,2022-12-30,1020,8668
4545,2022-06-19,6690,2659
4546,2022-07-02,6974,1884
4547,2023-03-16,3487,7981
4548,2022-07-17,5600,8651
4549,2022-12-17,8625,5183
4550,2023-02-11,2530,1209
4551,2022-07-24,2094,5370
4552,2021-04-28,6531,1453
4553,2021-09-23,5030,213
4554,2021-04-28,9606,5532
4555,2021-09-16,169,8261
4556,2022-05-18,6561,786
4557,2022-08-15,8991,991
4558,2023-01-12,8199,8518
4559,2021-07-26,2201,7524
4560,2021-05-21,6193,8742
4561,2023-01-26,1672,2423
4562,2023-01-15,7508,8328
4563,2022-01-27,2109,2071
4564,2021-12-29,3225,3776
4565,2022-06-07,9903,1587
4566,2023-03-18,5527,8959
4567,2022-11-25,8791,4285
4568,2022-10-02,711,2677
4569,2022-04-13,7798,3986
4570,2021-06-06,922,2738
4571,2021-08-14,7001,5148
4572,2021-05-31,8139,4657
4573,2023-01-17,7151,8365
4574,2021-09-07,2768,4921
4575,2022-10-01,5601,7436
4576,2022-06-03,9798,5829
4577,2023-01-23,9162,3581
4578,2022-01-14,9650,3188
4579,2021-08-06,3703,6529
4580,2021-05-19,6584,6322
4581,2022-08-26,6554,1256
4582,2021-05-07,5489,5276
4583,2022-09-15,843,4276
4584,2021-12-29,2222,2432
4585,2021-12-26,4483,5312
4586,2021-04-27,5082,4844
4587,2022-12-10,4646,3410
4588,2022-06-10,9248,5228
4589,2021-04-10,6803,4664
4590,2022-11-07,6160,5790
4591,2021-11-15,7148,6643
4592,2022-04-11,791,5081
4593,2021-11-26,2607,8099
4594,2021-12-30,5632,6821
4595,2021-10-05,8093,130
4596,2022-12-06,7779,3636
4597,2021-04-24,6915,246
4598,2022-05-03,4824,3744
4599,2022-04-03,9724,3153
4600,2021-04-09,3247,2541
4601,2021-10-03,9120,3935
4602,2022-11-01,7335,7731
4603,2022-01-09,3250,8511
4604,2023-01-22,4971,8377
4605,2023-03-17,2993,467
4606,2022-04-11,9409,4734
4607,2022-06-13,416,2177
4608,2023-01-23,1171,7188
4609,2022-10-06,9129,5446
4610,2021-12-22,7641,6513
4611,2021-09-29,2002,5499
4612,2022-05-21,3041,8766
4613,2022-02-23,1001,8710
4614,2021-06-27,1460,1483
4615,2022-11-27,3785,215
4616,2021-08-31,9699,6396
4617,2023-03-03,4437,7626
4618,2022-11-03,9816,2170
4619,2022-06-09,4321,8251
4620,2022-01-08,1565,2601
4621,2022-01-22,8386,1187
4622,2021-09-09,7667,96
4623,2021-10-10,5921,4935
4624,2021-06-21,5114,4616
4625,2021-08-11,2054,278
4626,2022-07-12,8202,8635
4627,2023-03-14,5477,6594
4628,2022-06-20,3440,1524
4629,2021-04-25,3568,8
4630,2021-07-26,3106,1311
4631,2021-06-28,4621,1053
4632,2022-07-24,6625,8135
4633,2023-01-23,422,8748
4634,2022-05-04,8085,2841
4635,2021-05-31,7616,381
4636,2022-06-19,6318,8154
4637,2021-10-12,7055,8852
4638,2022-07-26,8819,4791
4639,2023-01-26,9322,4094
4640,2021-07-19,938,5715
4641,2022-06-13,3171,8321
4642,2022-03-29,6600,3461
4643,2022-06-28,1994,2329
4644,2022-08-12,3159,7229
4645,2022-04-13,9426,7575
4646,2022-02-21,3465,6661
4647,2023-02-06,3307,599
4648,2023-02-15,4200,7426
4649,2021-09-03,2216,778
4650,2021-06-06,7335,1033
4651,2022-06-03,8922,3416
4652,2022-02-04,3842,5434
4653,2022-11-03,4856,8145
4654,2022-10-17,527,1945
4655,2022-03-23,6542,2590
4656,2021-09-13,2626,1878
4657,2021-11-30,696,1285
4658,2021-04-29,8936,8012
4659,2023-01-15,6797,5829
4660,2022-08-31,9855,2586
4661,2021-08-11,7354,7648
4662,2022-03-25,5301,7961
4663,2023-02-02,5663,5706
4664,2022-04-21,4064,4086
4665,2022-10-26,3002,4917
4666,2022-12-01,7593,398
4667,2021-06-13,7766,7931
4668,2021-05-10,2814,8019
4669,2022-07-12,6804,7930
4670,2021-08-05,7328,6219
4671,2021-04-06,5994,2712
4672,2022-07-29,8823,2401
4673,2022-06-26,3946,6357
4674,2021-08-06,3379,2263
4675,2022-06-28,3527,7240
4676,2021-12-20,6637,4055
4677,2021-08-25,3306,3353
4678,2021-10-11,7940,7439
4679,2023-03-19,8437,973
4680,2023-02-06,5852,3972
4681,2022-01-20,6913,8355
4682,2021-12-23,3513,7495
4683,2022-07-31,2211,5125
4684,2022-10-16,1765,3992
4685,2022-10-18,1642,6483
4686,2022-07-30,232,2913
4687,2023-01-11,7340,7076
4688,2021-09-14,9712,2968
4689,2022-12-07,5243,8174
4690,2022-07-04,9051,1613
4691,2021-10-25,1256,2628
4692,2021-06-20,1286,3730
4693,2021-05-09,1617,2616
4694,2021-05-18,2751,4595
4695,2021-06-15,1948,4247
4696,2021-06-03,3712,884
4697,2022-06-27,2498,3937
4698,2022-02-08,8370,5817
4699,2021-12-07,3324,6546
4700,2021-03-21,8945,1314
4701,2021-12-21,5805,1650
4702,2022-06-29,9182,7276
4703,2022-06-29,3903,7432
4704,2022-06-07,7080,1002
4705,2022-06-16,341,7493
4706,2022-07-03,3987,3387
4707,2022-07-29,1012,5535
4708,2021-06-24,1403,3327
4709,2022-11-24,8656,4112
4710,2021-12-12,1590,1388
4711,2021-09-25,7817,2834
4712,2022-08-17,5866,7391
4713,2022-08-11,9044,607
4714,2021-08-21,1077,5478
4715,2021-11-06,8557,5056
4716,2021-05-15,7411,1008
4717,2022-04-18,2890,6034
4718,2021-12-14,6997,2170
4719,2022-10-09,538,631
4720,2021-06-02,8524,1878
4721,2021-08-24,8250,8812
4722,2022-05-12,9471,457
4723,2021-04-30,7920,372
4724,2022-08-20,2063,6803
4725,2021-08-07,8079,1764
4726,2023-01-11,7750,8432
4727,2022-12-10,7627,400
4728,2022-07-10,4878,5519
4729,2021-12-11,8427,6033
4730,2023-01-02,8892,4443
4731,2022-10-19,6319,5436
4732,2022-09-11,2670,8705
4733,2022-10-31,752,6100
4734,2021-12-25,4883,329
4735,2022-01-13,9342,3016
4736,2021-09-18,8077,3295
4737,2022-01-23,6920,2973
4738,2021-05-26,5212,8466
4739,2023-03-11,9242,6114
4740,2022-10-02,8259,4012
4741,2021-07-20,4502,1606
4742,2023-02-24,5317,7875
4743,2022-03-16,8372,4377
4744,2022-02-07,3675,644
4745,2022-09-24,3945,6
4746,2022-05-06,9368,3523
4747,2021-05-28,1418,6838
4748,2023-02-28,8473,3186
4749,2022-06-24,2568,1025
4750,2022-02-27,375,2420
4751,2021-10-03,7145,7485
4752,2023-01-07,2839,7348
4753,2022-01-31,4055,1181
4754,2022-01-30,2556,1335
4755,2021-09-28,4981,3288
4756,2022-12-16,376,7400
4757,2022-12-29,6850,360
4758,2021-03-20,3565,146
4759,2022-05-05,2004,7527
4760,2022-09-03,3733,8665
4761,2021-10-10,9927,1399
4762,2022-12-28,5567,1037
4763,2021-05-04,2338,489
4764,2022-06-25,7953,8314
4765,2021-06-19,7706,2984
4766,2022-05-06,2756,2846
4767,2021-11-02,4590,8268
4768,2023-02-07,9788,5550
4769,2021-10-14,5009,5974
4770,2021-04-01,944,2404
4771,2022-05-04,3094,4947
4772,2023-01-03,5770,2150
4773,2021-08-21,6250,3853
4774,2023-02-13,7492,2547
4775,2022-11-14,9307,8504
4776,2021-10-26,6377,5476
4777,2021-12-29,7493,3489
4778,2022-05-17,370,7584
4779,2021-12-16,9840,6978
4780,2022-02-07,507,3273
4781,2021-05-05,8958,2062
4782,2023-03-04,8964,239
4783,2023-02-05,4888,6760
4784,2022-02-19,9810,6406
4785,2023-03-12,1907,2492
4786,2021-05-14,2204,7872
4787,2021-09-19,7067,95
4788,2022-05-20,1490,8793
4789,2022-04-22,6671,6302
4790,2021-12-26,9501,3859
4791,2021-11-04,6942,7775
4792,2022-10-21,8707,7605
4793,2023-01-07,3448,1671
4794,2021-07-27,5682,8928
4795,2021-09-24,1195,4248
4796,2022-10-07,7781,7717
4797,2021-11-21,4279,6891
4798,2021-11-07,9678,1012
4799,2022-10-05,5867,4124
4800,2022-12-03,933,8619
4801,2021-05-25,9301,6896
4802,2021-09-30,6874,6683
4803,2022-10-18,736,3642
4804,2022-05-08,3752,3764
4805,2022-05-31,3513,5272
4806,2021-12-19,3552,7128
4807,2021-07-19,1754,4633
4808,2022-04-22,249,7674
4809,2021-09-02,1645,1669
4810,2021-03-29,8092,6071
4811,2022-10-16,8474,1650
4812,2021-09-05,8762,4120
4813,2021-12-23,8861,5617
4814,2021-12-25,2312,1442
4815,2021-10-03,9086,5501
4816,2021-12-05,5083,4262
4817,2021-07-19,5178,737
4818,2021-04-30,6866,1215
4819,2021-09-21,485,1221
4820,2022-11-16,676,2727
4821,2023-01-14,8283,4357
4822,2023-01-03,827,8746
4823,2023-01-20,5255,1011
4824,2022-01-31,8571,362
4825,2022-03-02,899,7974
4826,2022-07-26,828,1586
4827,2021-10-27,2618,7843
4828,2022-03-08,9264,8969
4829,2022-12-19,3101,3658
4830,2022-10-21,1504,5093
4831,2022-10-18,3075,230
4832,2021-08-14,7202,1467
4833,2021-08-17,1316,109
4834,2022-02-09,141,3641
4835,2022-05-24,4840,2297
4836,2021-06-02,3840,5952
4837,2022-11-06,2379,4543
4838,2023-03-14,2573,1874
4839,2021-03-29,8531,4992
4840,2023-01-05,3990,3204
4841,2022-06-20,5631,3130
4842,2022-12-30,5192,7867
4843,2022-12-30,4243,1067
4844,2022-12-07,2029,8067
4845,2021-12-22,616,8993
4846,2021-07-05,7500,1576
4847,2023-02-14,9206,4667
4848,2021-09-28,5933,284
4849,2022-06-24,1310,993
4850,2023-01-13,6466,2613
4851,2021-11-08,8742,716
4852,2022-05-25,5202,721
4853,2022-01-08,9259,4816
4854,2022-06-11,9723,3787
4855,2021-07-23,775,5258
4856,2022-11-11,2699,1439
4857,2022-01-02,4635,660
4858,2021-06-19,4176,4900
4859,2021-07-27,6562,8748
4860,2023-01-23,1862,480
4861,2021-08-16,1992,8387
4862,2021-09-22,2583,6139
4863,2021-07-25,3383,1871
4864,2022-03-12,7640,2156
4865,2022-06-15,1639,4193
4866,2022-08-24,4201,1953
4867,2021-09-03,5398,5830
4868,2021-05-20,4088,5274
4869,2023-03-16,1878,116
4870,2022-03-21,6395,6454
4871,2021-05-21,9760,4885
4872,2022-02-01,7207,4412
4873,2022-03-06,243,8414
4874,2022-01-27,2511,6383
4875,2022-03-08,4594,4230
4876,2021-06-23,466,8540
4877,2022-07-08,9491,2851
4878,2021-11-07,5819,6021
4879,2022-08-09,6962,7833
4880,2023-03-03,4227,2531
4881,2022-09-17,7840,1759
4882,2022-10-13,4962,2105
4883,2021-08-08,7728,3812
4884,2022-11-26,1843,1657
4885,2021-12-07,4434,3115
4886,2021-06-01,9021,8641
4887,2022-04-01,5278,185
4888,2021-09-12,3667,2208
4889,2022-05-28,7826,7119
4890,2023-01-02,7938,2338
4891,2022-01-14,2415,5929
4892,2021-11-14,1457,7767
4893,2022-02-21,5039,1054
4894,2022-10-05,9152,485
4895,2021-06-08,7413,1961
4896,2021-10-18,330,3206
4897,2021-07-05,4317,4180
4898,2022-03-24,2966,2315
4899,2021-10-04,3064,6407
4900,2023-01-04,6615,2473
4901,2022-01-26,8257,2700
4902,2022-04-18,679,8018
4903,2022-05-18,2000,6443
4904,2022-07-19,8293,6992
4905,2021-08-12,9529,6164
4906,2022-11-08,3333,2045
4907,2022-03-01,8103,6877
4908,2022-06-11,2868,5220
4909,2021-08-09,8605,7446
4910,2021-12-12,218,7280
4911,2022-11-18,8993,3954
4912,2022-04-11,232,8135
4913,2023-01-20,7793,3467
4914,2022-03-27,4306,8617
4915,2023-02-28,9143,7600
4916,2022-10-26,7721,2308
4917,2022-07-28,8132,8626
4918,2022-08-11,8712,1801
4919,2021-05-08,5668,1188
4920,2021-11-06,117,6124
4921,2022-11-02,9271,3236
4922,2023-03-08,995,2720
4923,2022-06-01,6288,2671
4924,2021-12-03,9475,8856
4925,2022-11-05,8311,6022
4926,2023-02-06,9028,3839
4927,2021-12-13,8303,2774
4928,2023-01-01,3465,2274
4929,2023-03-18,8581,6528
4930,2021-06-23,3207,2174
4931,2021-10-05,3774,214
4932,2023-03-05,4382,3997
4933,2021-06-13,2635,3564
4934,2022-09-17,9658,5153
4935,2022-03-23,2429,3811
4936,2021-06-15,8522,7584
4937,2022-09-13,4345,6916
4938,2022-12-10,7882,2200
4939,2021-09-16,4221,4509
4940,2023-02-20,323,1726
4941,2021-04-16,2450,3825
4942,2022-04-30,3632,5312
4943,2022-04-16,2433,1654
4944,2022-04-13,8143,5063
4945,2021-10-21,6199,1648
4946,2021-07-22,6569,999
4947,2022-03-17,5325,844
4948,2022-02-08,9896,5752
4949,2021-04-03,5488,7120
4950,2021-12-21,847,3799
4951,2023-02-28,9533,3458
4952,2022-01-01,4605,7237
4953,2022-10-21,5313,1008
4954,2021-09-24,8223,6498
4955,2021-06-22,262,8043
4956,2022-03-30,4881,3486
4957,2021-09-16,3819,5871
4958,2021-04-11,4995,7895
4959,2022-03-29,4007,8812
4960,2023-01-19,806,3756
4961,2022-09-20,8617,1106
4962,2022-03-21,5530,1456
4963,2023-01-21,2899,8684
4964,2021-06-27,565,6824
4965,2022-02-01,5612,8802
4966,2022-07-21,7753,5282
4967,2021-09-08,5600,8941
4968,2022-10-03,1354,2743
4969,2022-02-04,1479,3817
4970,2021-10-30,3530,3597
4971,2021-10-16,9326,6972
4972,2021-09-27,2865,3570
4973,2022-09-21,5792,6601
4974,2022-01-25,8847,7506
4975,2021-11-01,9935,2207
4976,2021-09-28,2581,1542
4977,2022-01-23,2599,637
4978,2022-11-15,7764,4131
4979,2022-12-19,9476,3630
4980,2023-01-21,5454,7374
4981,2023-01-25,6551,3846
4982,2021-12-22,8564,7316
4983,2023-01-04,3348,192
4984,2022-08-05,1214,1811
4985,2021-11-28,4192,5874
4986,2022-04-06,943,8931
4987,2022-01-23,9038,5392
4988,2022-09-17,9883,6646
4989,2022-05-11,3218,3699
4990,2022-05-14,2850,6377
4991,2023-03-03,5869,1552
4992,2021-10-21,8330,4464
4993,2022-01-17,9214,7977
4994,2022-12-29,6294,7012
4995,2022-08-25,3429,8453
4996,2022-03-05,4026,8804
4997,2022-04-03,1955,6070
4998,2021-10-14,2196,7717
4999,2022-04-24,6295,7284
5000,2021-08-06,4754,3447
