policy_id,policy_type,policy_start_date,policy_end_date,premium_amount,customer_id
2374,LIFE_INSURANCE,2022-08-29,2026-10-24,2395,3045
2375,AUTO_INSURANCE,2023-04-02,2024-08-22,3964,4215
2376,LIFE_INSURANCE,2024-03-03,2027-04-01,3796,4165
2377,AUTO_INSURANCE,2022-09-25,2024-08-08,2166,8500
2378,AUTO_INSURANCE,2023-12-23,2027-04-29,3992,4906
2379,LIFE_INSURANCE,2024-02-27,2026-02-07,1090,9778
2380,HEALTH_INSURANCE,2022-11-08,2028-03-13,4113,3599
2381,LIFE_INSURANCE,2023-07-03,2027-07-23,669,9912
2382,AUTO_INSURANCE,2023-06-06,2027-09-22,4873,4179
2383,LIFE_INSURANCE,2023-08-05,2027-07-08,1844,5701
2384,LIFE_INSURANCE,2023-10-14,2025-04-02,3627,5149
2385,LIFE_INSURANCE,2024-01-12,2027-07-07,2406,5731
2386,HEALTH_INSURANCE,2023-11-30,2024-10-17,2745,4625
2387,LIFE_INSURANCE,2023-02-20,2027-02-06,3150,8598
2388,AUTO_INSURANCE,2022-11-20,2024-05-06,1927,8616
2389,HEALTH_INSURANCE,2022-12-08,2025-07-06,3861,6864
2390,LIFE_INSURANCE,2023-08-28,2026-06-14,3456,2010
2391,LIFE_INSURANCE,2023-10-06,2025-05-13,1088,5632
2392,HEALTH_INSURANCE,2023-09-07,2024-05-01,4329,8619
2393,AUTO_INSURANCE,2023-02-11,2025-01-05,1552,6962
2394,HEALTH_INSURANCE,2023-05-15,2026-01-18,3288,6157
2395,LIFE_INSURANCE,2023-08-30,2027-02-20,2433,5678
2396,HEALTH_INSURANCE,2023-11-09,2025-06-02,3024,7779
2397,LIFE_INSURANCE,2023-01-05,2026-05-11,4657,1092
2398,AUTO_INSURANCE,2023-03-03,2025-06-01,2655,1203
2399,LIFE_INSURANCE,2023-09-26,2025-10-14,1297,7938
2400,HEALTH_INSURANCE,2023-04-10,2026-08-04,2614,7571
2401,HEALTH_INSURANCE,2022-04-23,2025-06-27,3142,9026
2402,AUTO_INSURANCE,2022-04-03,2026-01-22,2579,1360
2403,AUTO_INSURANCE,2023-11-29,2025-03-27,4026,6112
2404,AUTO_INSURANCE,2023-10-18,2024-08-16,916,779
2405,AUTO_INSURANCE,2023-02-02,2028-01-08,2801,6425
2406,AUTO_INSURANCE,2023-03-10,2024-11-04,4301,925
2407,AUTO_INSURANCE,2022-08-24,2024-05-12,2443,6905
2408,LIFE_INSURANCE,2023-06-22,2025-11-10,3258,8018
2409,LIFE_INSURANCE,2024-02-07,2024-06-11,3660,5461
2410,AUTO_INSURANCE,2022-07-25,2026-10-21,1054,3834
2411,LIFE_INSURANCE,2022-09-16,2026-09-28,3006,4644
2412,LIFE_INSURANCE,2023-01-26,2025-11-29,1018,7834
2413,LIFE_INSURANCE,2022-09-05,2024-08-22,2760,4491
2414,AUTO_INSURANCE,2022-05-02,2027-06-17,1917,9957
2415,LIFE_INSURANCE,2022-12-10,2027-10-11,3749,5953
2416,LIFE_INSURANCE,2022-08-17,2028-01-08,2291,7819
2417,AUTO_INSURANCE,2023-10-12,2026-05-22,2110,9014
2418,AUTO_INSURANCE,2023-07-08,2025-07-10,4497,7448
2419,HEALTH_INSURANCE,2023-12-06,2025-08-17,4525,6508
2420,HEALTH_INSURANCE,2022-05-09,2024-05-16,2178,8380
2421,LIFE_INSURANCE,2023-02-15,2026-05-17,2186,9596
2422,AUTO_INSURANCE,2023-01-05,2026-12-03,4389,6970
2423,LIFE_INSURANCE,2024-02-25,2027-10-12,4781,8187
2424,AUTO_INSURANCE,2023-08-22,2025-07-01,501,9362
2425,LIFE_INSURANCE,2024-01-17,2026-01-18,2639,432
2426,AUTO_INSURANCE,2023-03-22,2026-02-16,2141,1012
2427,HEALTH_INSURANCE,2023-06-23,2024-03-27,3678,9574
2428,AUTO_INSURANCE,2024-02-18,2024-08-07,3490,6109
2429,LIFE_INSURANCE,2022-07-02,2024-07-07,3119,8541
2430,LIFE_INSURANCE,2023-01-23,2026-10-26,1546,5848
2431,HEALTH_INSURANCE,2022-12-23,2025-04-22,4649,8645
2432,AUTO_INSURANCE,2022-10-26,2027-10-01,1601,6729
2433,LIFE_INSURANCE,2024-01-21,2027-05-04,604,171
2434,LIFE_INSURANCE,2023-08-11,2026-01-28,3441,5839
2435,HEALTH_INSURANCE,2023-02-03,2027-07-09,3782,3616
2436,HEALTH_INSURANCE,2024-01-21,2026-10-06,2722,6378
2437,AUTO_INSURANCE,2022-05-28,2024-10-29,726,6349
2438,AUTO_INSURANCE,2023-07-13,2026-05-28,1918,8909
2439,LIFE_INSURANCE,2022-05-24,2026-06-11,4691,5247
2440,HEALTH_INSURANCE,2023-02-22,2027-03-14,1670,4391
2441,HEALTH_INSURANCE,2023-07-18,2027-01-21,1268,8083
2442,LIFE_INSURANCE,2022-12-10,2027-06-14,4620,1955
2443,HEALTH_INSURANCE,2023-11-05,2024-11-05,3923,1606
2444,AUTO_INSURANCE,2022-12-15,2025-07-16,762,6079
2445,LIFE_INSURANCE,2023-02-04,2026-01-05,3742,1083
2446,HEALTH_INSURANCE,2024-02-09,2027-03-22,4198,1084
2447,HEALTH_INSURANCE,2023-11-10,2025-08-14,2386,1047
2448,AUTO_INSURANCE,2023-03-04,2026-02-13,1212,1440
2449,AUTO_INSURANCE,2022-12-08,2025-02-25,1200,6525
2450,AUTO_INSURANCE,2023-02-24,2028-03-05,3623,200
2451,LIFE_INSURANCE,2023-01-18,2028-02-28,2337,9402
2452,AUTO_INSURANCE,2023-09-22,2024-05-21,4185,3225
2453,LIFE_INSURANCE,2023-11-22,2027-06-11,4957,3877
2454,LIFE_INSURANCE,2022-07-04,2024-04-21,3340,2913
2455,LIFE_INSURANCE,2022-09-22,2026-11-10,1433,7390
2456,LIFE_INSURANCE,2022-08-13,2025-06-06,4393,237
2457,LIFE_INSURANCE,2023-03-09,2026-07-16,2982,4561
2458,HEALTH_INSURANCE,2022-04-10,2026-07-30,1591,8448
2459,LIFE_INSURANCE,2023-04-23,2028-03-15,4250,4165
2460,LIFE_INSURANCE,2022-12-08,2027-02-16,3403,671
2461,LIFE_INSURANCE,2022-09-01,2027-02-28,2799,9070
2462,HEALTH_INSURANCE,2024-03-16,2024-05-06,4419,106
2463,LIFE_INSURANCE,2023-02-04,2026-05-01,1044,8913
2464,HEALTH_INSURANCE,2023-04-07,2027-03-12,831,3099
2465,LIFE_INSURANCE,2023-11-26,2028-01-29,1816,7756
2466,HEALTH_INSURANCE,2022-05-19,2026-11-27,4074,7221
2467,AUTO_INSURANCE,2022-09-16,2024-05-11,1023,5428
2468,AUTO_INSURANCE,2024-03-18,2024-12-13,4283,7423
2469,LIFE_INSURANCE,2024-02-12,2024-11-15,2260,9434
2470,LIFE_INSURANCE,2023-04-24,2028-01-11,2604,4344
2471,HEALTH_INSURANCE,2022-11-13,2024-08-03,1648,778
2472,AUTO_INSURANCE,2023-10-30,2025-12-06,1639,1200
2473,HEALTH_INSURANCE,2022-03-27,2025-08-12,2451,8363
2474,HEALTH_INSURANCE,2022-09-18,2027-11-17,2679,3348
2475,HEALTH_INSURANCE,2024-01-16,2025-07-10,1526,4066
2476,AUTO_INSURANCE,2023-05-25,2025-11-26,3790,8084
2477,AUTO_INSURANCE,2023-01-21,2026-09-10,2327,4486
2478,LIFE_INSURANCE,2022-04-09,2024-12-20,2323,6092
2479,HEALTH_INSURANCE,2022-03-25,2026-08-24,863,825
2480,LIFE_INSURANCE,2023-06-26,2027-09-28,3201,3932
2481,HEALTH_INSURANCE,2022-03-26,2027-04-14,2963,1876
2482,LIFE_INSURANCE,2022-12-11,2027-06-02,992,1371
2483,LIFE_INSURANCE,2023-01-25,2027-04-17,629,7928
2484,HEALTH_INSURANCE,2023-01-23,2026-06-11,1265,7917
2485,AUTO_INSURANCE,2022-10-28,2026-02-18,3585,9138
2486,LIFE_INSURANCE,2022-07-10,2027-03-02,575,2228
2487,LIFE_INSURANCE,2022-11-19,2026-03-27,2333,3462
2488,AUTO_INSURANCE,2023-10-15,2024-03-30,4580,8058
2489,HEALTH_INSURANCE,2022-12-09,2027-03-17,2826,1996
2490,AUTO_INSURANCE,2022-09-11,2025-08-27,1468,1218
2491,AUTO_INSURANCE,2022-05-18,2025-09-29,3622,9652
2492,HEALTH_INSURANCE,2024-02-19,2027-05-10,632,1792
2493,AUTO_INSURANCE,2022-10-15,2025-01-01,4882,3902
2494,AUTO_INSURANCE,2022-07-24,2025-02-08,993,8536
2495,HEALTH_INSURANCE,2023-02-17,2025-02-23,3014,7570
2496,LIFE_INSURANCE,2022-07-11,2026-02-20,2669,8632
2497,LIFE_INSURANCE,2022-12-01,2024-12-28,4426,2627
2498,LIFE_INSURANCE,2022-04-05,2026-10-16,2259,2452
2499,LIFE_INSURANCE,2023-02-05,2026-09-06,957,9860
2500,AUTO_INSURANCE,2022-11-20,2024-09-28,1133,1623
2501,AUTO_INSURANCE,2022-09-12,2028-02-09,4172,5897
2502,AUTO_INSURANCE,2022-09-24,2024-03-22,4066,2946
2503,HEALTH_INSURANCE,2023-07-03,2026-10-06,3488,7507
2504,LIFE_INSURANCE,2023-02-07,2024-08-28,4941,3546
2505,HEALTH_INSURANCE,2022-11-12,2025-11-22,3295,5664
2506,AUTO_INSURANCE,2022-10-30,2025-10-22,2533,171
2507,LIFE_INSURANCE,2023-07-05,2024-11-10,4314,6009
2508,LIFE_INSURANCE,2022-12-03,2027-01-30,3140,6139
2509,LIFE_INSURANCE,2022-09-21,2025-09-03,4093,3229
2510,AUTO_INSURANCE,2023-09-08,2026-07-05,4380,9825
2511,LIFE_INSURANCE,2024-02-14,2027-11-07,3456,1585
2512,AUTO_INSURANCE,2022-05-25,2026-05-02,1051,4485
2513,AUTO_INSURANCE,2023-03-21,2026-07-29,3102,4639
2514,HEALTH_INSURANCE,2022-03-20,2025-10-19,2998,9122
2515,LIFE_INSURANCE,2022-12-20,2025-04-01,4879,1859
2516,AUTO_INSURANCE,2023-11-05,2026-02-07,2748,2679
2517,LIFE_INSURANCE,2022-07-19,2027-09-15,1585,4863
2518,HEALTH_INSURANCE,2022-11-22,2027-03-26,4488,9692
2519,HEALTH_INSURANCE,2023-04-16,2024-07-21,4800,6385
2520,AUTO_INSURANCE,2022-09-03,2027-12-28,2927,1500
2521,HEALTH_INSURANCE,2023-02-05,2026-04-17,711,2523
2522,LIFE_INSURANCE,2023-05-25,2024-07-17,3156,4890
2523,AUTO_INSURANCE,2023-11-30,2025-05-02,2392,2765
2524,LIFE_INSURANCE,2024-01-07,2026-12-23,995,4953
2525,LIFE_INSURANCE,2022-06-27,2027-12-09,2649,1095
2526,HEALTH_INSURANCE,2022-04-26,2028-02-16,3587,1180
2527,LIFE_INSURANCE,2023-04-13,2027-09-26,1716,5056
2528,HEALTH_INSURANCE,2023-10-29,2025-11-20,4130,8092
2529,HEALTH_INSURANCE,2023-07-27,2024-07-28,1164,3240
2530,AUTO_INSURANCE,2022-07-21,2027-01-26,4553,4536
2531,LIFE_INSURANCE,2022-03-21,2026-04-14,4473,846
2532,HEALTH_INSURANCE,2023-08-06,2027-10-07,2705,9970
2533,AUTO_INSURANCE,2023-09-06,2025-07-25,4154,8867
2534,HEALTH_INSURANCE,2023-04-30,2026-03-05,3119,2732
2535,LIFE_INSURANCE,2022-12-27,2027-05-11,2733,1203
2536,HEALTH_INSURANCE,2022-03-19,2025-08-20,657,9476
2537,HEALTH_INSURANCE,2023-05-14,2025-10-14,1386,5132
2538,AUTO_INSURANCE,2023-03-04,2025-12-16,4496,3069
2539,AUTO_INSURANCE,2023-07-29,2026-09-08,1845,1947
2540,LIFE_INSURANCE,2022-04-21,2025-03-08,879,3791
2541,LIFE_INSURANCE,2023-09-17,2025-01-19,1648,6550
2542,LIFE_INSURANCE,2022-05-17,2026-01-26,1695,2751
2543,AUTO_INSURANCE,2023-04-17,2024-10-07,4625,2757
2544,HEALTH_INSURANCE,2023-05-07,2027-02-27,1846,3632
2545,LIFE_INSURANCE,2022-06-02,2026-12-17,3720,5471
2546,LIFE_INSURANCE,2023-12-19,2027-08-07,3212,4039
2547,LIFE_INSURANCE,2022-07-01,2024-09-08,4928,5597
2548,HEALTH_INSURANCE,2022-11-06,2027-10-05,842,1922
2549,LIFE_INSURANCE,2023-07-31,2025-07-03,2181,4719
2550,LIFE_INSURANCE,2023-09-01,2027-01-15,4198,1505
2551,LIFE_INSURANCE,2022-09-22,2024-07-24,1038,693
2552,AUTO_INSURANCE,2023-04-04,2027-10-18,2735,570
2553,LIFE_INSURANCE,2023-02-04,2025-01-06,1039,1094
2554,AUTO_INSURANCE,2024-02-14,2027-05-10,4612,1029
2555,HEALTH_INSURANCE,2023-08-30,2027-08-03,811,3376
2556,AUTO_INSURANCE,2022-11-08,2024-04-19,2635,9316
2557,LIFE_INSURANCE,2023-01-24,2024-08-28,1153,4281
2558,LIFE_INSURANCE,2023-09-19,2025-10-18,2155,720
2559,HEALTH_INSURANCE,2022-05-09,2026-02-20,1658,4457
2560,HEALTH_INSURANCE,2022-12-21,2025-05-10,4422,7423
2561,LIFE_INSURANCE,2023-10-04,2027-06-23,4042,1022
2562,HEALTH_INSURANCE,2023-12-16,2024-11-19,3673,2757
2563,AUTO_INSURANCE,2023-06-15,2027-08-31,3758,3624
2564,HEALTH_INSURANCE,2022-12-23,2027-01-26,4837,4942
2565,HEALTH_INSURANCE,2023-04-03,2024-06-01,1622,281
2566,LIFE_INSURANCE,2023-01-02,2027-10-11,3087,5982
2567,AUTO_INSURANCE,2022-05-12,2027-01-04,1824,805
2568,HEALTH_INSURANCE,2024-02-07,2024-12-31,1320,2636
2569,LIFE_INSURANCE,2022-04-14,2027-05-04,4514,8596
2570,HEALTH_INSURANCE,2023-09-29,2024-04-03,2242,4979
2571,HEALTH_INSURANCE,2022-05-02,2028-02-12,1564,9396
2572,AUTO_INSURANCE,2022-05-09,2026-04-18,2731,3060
2573,AUTO_INSURANCE,2022-10-29,2025-03-09,4486,14
2574,HEALTH_INSURANCE,2023-05-21,2027-01-15,2040,3355
2575,LIFE_INSURANCE,2022-06-28,2028-02-16,1690,1266
2576,LIFE_INSURANCE,2023-01-01,2024-12-19,3147,5057
2577,HEALTH_INSURANCE,2023-05-27,2025-09-01,3561,5256
2578,HEALTH_INSURANCE,2022-11-17,2026-09-02,758,3064
2579,HEALTH_INSURANCE,2022-05-04,2027-09-04,2963,7728
2580,AUTO_INSURANCE,2024-02-28,2025-07-20,1916,3699
2581,AUTO_INSURANCE,2024-02-26,2027-02-07,4083,7019
2582,AUTO_INSURANCE,2023-03-02,2025-05-31,1629,3517
2583,HEALTH_INSURANCE,2022-05-02,2026-04-16,1301,4404
2584,LIFE_INSURANCE,2023-05-06,2025-10-26,4864,750
2585,LIFE_INSURANCE,2023-04-02,2024-07-17,2970,480
2586,AUTO_INSURANCE,2022-10-28,2025-04-05,2583,8364
2587,LIFE_INSURANCE,2024-02-18,2027-04-12,2444,5708
2588,AUTO_INSURANCE,2022-09-25,2025-03-04,3680,2374
2589,HEALTH_INSURANCE,2022-11-09,2024-07-27,3502,7566
2590,HEALTH_INSURANCE,2022-12-01,2024-09-22,4015,6100
2591,HEALTH_INSURANCE,2024-01-21,2024-09-17,1586,3695
2592,AUTO_INSURANCE,2022-04-21,2024-08-27,2716,2866
2593,HEALTH_INSURANCE,2023-06-15,2027-02-18,3684,1168
2594,HEALTH_INSURANCE,2023-06-04,2025-09-06,4831,8080
2595,LIFE_INSURANCE,2023-11-09,2025-06-03,4156,2254
2596,LIFE_INSURANCE,2022-09-29,2027-05-04,774,747
2597,HEALTH_INSURANCE,2023-01-27,2026-07-08,1144,9850
2598,AUTO_INSURANCE,2023-10-23,2026-03-29,4183,8978
2599,LIFE_INSURANCE,2022-06-30,2026-07-06,2903,5639
2600,LIFE_INSURANCE,2022-11-25,2028-02-16,3274,5590
2601,AUTO_INSURANCE,2023-12-19,2025-09-15,4537,3995
2602,LIFE_INSURANCE,2023-03-30,2024-09-19,3806,1790
2603,HEALTH_INSURANCE,2023-06-09,2025-01-29,2769,6609
2604,HEALTH_INSURANCE,2022-11-17,2025-02-03,4132,6814
2605,HEALTH_INSURANCE,2022-09-28,2025-08-27,4523,4105
2606,AUTO_INSURANCE,2024-02-19,2024-07-02,716,7981
2607,LIFE_INSURANCE,2022-04-26,2027-12-07,2919,9855
2608,HEALTH_INSURANCE,2024-01-22,2026-03-27,2150,2623
2609,LIFE_INSURANCE,2022-10-20,2025-10-13,4150,6320
2610,HEALTH_INSURANCE,2023-01-28,2024-04-17,3236,4097
2611,LIFE_INSURANCE,2022-06-05,2025-01-14,912,6115
2612,HEALTH_INSURANCE,2022-12-07,2027-02-04,3136,2531
2613,AUTO_INSURANCE,2023-09-29,2028-01-08,4445,3601
2614,HEALTH_INSURANCE,2022-03-22,2027-05-15,1030,6950
2615,HEALTH_INSURANCE,2023-08-23,2027-05-21,4322,1797
2616,LIFE_INSURANCE,2022-10-23,2026-10-16,2174,613
2617,AUTO_INSURANCE,2022-10-12,2027-06-05,829,1858
2618,HEALTH_INSURANCE,2024-02-23,2024-03-23,1945,5557
2619,AUTO_INSURANCE,2023-11-29,2025-01-06,1679,8633
2620,LIFE_INSURANCE,2023-01-09,2024-07-31,4720,2607
2621,AUTO_INSURANCE,2023-08-27,2027-07-22,4480,2050
2622,LIFE_INSURANCE,2022-10-09,2027-11-01,3415,4061
2623,LIFE_INSURANCE,2023-11-02,2025-06-08,4975,5445
2624,LIFE_INSURANCE,2023-10-26,2027-11-05,3956,5075
2625,AUTO_INSURANCE,2022-12-13,2024-04-20,1484,5577
2626,LIFE_INSURANCE,2022-07-03,2026-12-27,3157,8417
2627,HEALTH_INSURANCE,2022-12-30,2026-11-12,4333,1924
2628,AUTO_INSURANCE,2023-06-02,2024-06-10,1117,7806
2629,HEALTH_INSURANCE,2023-12-02,2027-05-17,2517,325
2630,AUTO_INSURANCE,2022-10-26,2025-04-16,3806,7092
2631,LIFE_INSURANCE,2023-03-14,2026-06-08,710,1433
2632,HEALTH_INSURANCE,2022-07-15,2026-04-29,3603,2328
2633,AUTO_INSURANCE,2023-11-30,2027-03-18,1748,9090
2634,HEALTH_INSURANCE,2024-03-01,2024-07-15,2614,4803
2635,HEALTH_INSURANCE,2023-04-03,2027-03-15,4476,1417
2636,LIFE_INSURANCE,2023-12-23,2026-04-24,4853,5403
2637,AUTO_INSURANCE,2023-08-01,2024-09-16,789,1126
2638,HEALTH_INSURANCE,2023-02-04,2024-04-13,3434,4209
2639,AUTO_INSURANCE,2023-02-01,2026-11-24,1293,3044
2640,LIFE_INSURANCE,2022-05-27,2024-07-23,920,5112
2641,AUTO_INSURANCE,2023-08-30,2025-12-08,894,8225
2642,HEALTH_INSURANCE,2022-08-09,2024-08-13,1665,7507
2643,HEALTH_INSURANCE,2022-09-11,2026-10-19,2404,9696
2644,LIFE_INSURANCE,2022-05-29,2025-02-06,4601,3253
2645,LIFE_INSURANCE,2024-01-23,2026-05-15,4240,7150
2646,LIFE_INSURANCE,2022-12-25,2028-03-06,2710,4817
2647,AUTO_INSURANCE,2022-06-15,2027-02-03,3197,2110
2648,HEALTH_INSURANCE,2024-02-01,2026-10-31,1536,8969
2649,HEALTH_INSURANCE,2023-10-24,2025-12-13,4438,8179
2650,HEALTH_INSURANCE,2023-04-10,2025-10-16,2939,1019
2651,HEALTH_INSURANCE,2023-05-02,2027-08-10,1202,7696
2652,AUTO_INSURANCE,2023-06-03,2027-03-09,1222,7599
2653,LIFE_INSURANCE,2023-07-24,2025-09-25,4749,4946
2654,LIFE_INSURANCE,2023-03-15,2025-07-20,998,4690
2655,AUTO_INSURANCE,2023-12-28,2024-07-18,765,9995
2656,LIFE_INSURANCE,2023-04-11,2025-09-24,3346,7449
2657,HEALTH_INSURANCE,2024-03-04,2024-05-16,1328,8439
2658,HEALTH_INSURANCE,2023-01-14,2026-06-05,3752,6865
2659,LIFE_INSURANCE,2022-08-22,2028-02-02,2150,4063
2660,AUTO_INSURANCE,2022-04-10,2025-11-04,3301,5403
2661,AUTO_INSURANCE,2023-04-19,2028-01-16,2935,4238
2662,LIFE_INSURANCE,2023-03-25,2025-11-18,3069,3071
2663,LIFE_INSURANCE,2023-09-17,2027-03-23,3590,8870
2664,LIFE_INSURANCE,2022-11-08,2025-05-15,3482,2354
2665,AUTO_INSURANCE,2023-02-03,2026-12-18,1177,4232
2666,HEALTH_INSURANCE,2022-04-20,2026-09-29,3657,682
2667,AUTO_INSURANCE,2022-10-28,2025-01-16,2028,1199
2668,HEALTH_INSURANCE,2023-04-07,2025-02-14,2525,3473
2669,AUTO_INSURANCE,2023-03-05,2027-03-04,550,9928
2670,HEALTH_INSURANCE,2023-06-01,2027-02-08,4969,5165
2671,HEALTH_INSURANCE,2022-08-23,2025-10-15,2803,1874
2672,HEALTH_INSURANCE,2022-04-19,2027-04-01,4685,6106
2673,LIFE_INSURANCE,2023-08-25,2027-12-19,3430,5918
2674,HEALTH_INSURANCE,2024-02-14,2027-06-23,883,2782
2675,LIFE_INSURANCE,2022-05-22,2027-09-06,726,9412
2676,HEALTH_INSURANCE,2023-06-15,2025-08-03,3408,5224
2677,AUTO_INSURANCE,2023-06-17,2025-02-20,2699,9791
2678,HEALTH_INSURANCE,2022-07-27,2026-01-03,3072,2552
2679,AUTO_INSURANCE,2022-03-25,2028-02-25,888,8425
2680,HEALTH_INSURANCE,2023-10-20,2027-03-25,524,6948
2681,HEALTH_INSURANCE,2023-03-15,2027-04-27,4253,4195
2682,LIFE_INSURANCE,2022-03-21,2028-01-02,2622,7923
2683,HEALTH_INSURANCE,2023-09-25,2026-08-29,2196,3729
2684,AUTO_INSURANCE,2023-05-05,2028-01-17,3219,2249
2685,AUTO_INSURANCE,2022-12-05,2024-08-18,2190,8962
2686,HEALTH_INSURANCE,2022-04-26,2026-06-20,1302,2063
2687,AUTO_INSURANCE,2022-08-19,2026-08-14,4630,1747
2688,AUTO_INSURANCE,2022-06-21,2025-07-04,1750,754
2689,AUTO_INSURANCE,2023-07-18,2026-01-04,3815,3530
2690,AUTO_INSURANCE,2023-05-17,2024-12-07,2740,3245
2691,AUTO_INSURANCE,2022-10-06,2027-05-17,1779,5721
2692,LIFE_INSURANCE,2022-07-03,2024-05-20,784,5248
2693,HEALTH_INSURANCE,2023-06-02,2027-06-28,811,4383
2694,AUTO_INSURANCE,2023-05-14,2025-08-04,592,6830
2695,AUTO_INSURANCE,2022-09-03,2026-01-28,1293,6213
2696,AUTO_INSURANCE,2023-04-20,2027-10-18,2735,9028
2697,AUTO_INSURANCE,2023-01-25,2027-10-23,3763,9206
2698,HEALTH_INSURANCE,2023-09-19,2027-06-29,4833,4631
2699,LIFE_INSURANCE,2024-01-16,2024-11-13,3801,2810
2700,LIFE_INSURANCE,2024-02-17,2026-05-31,4663,8437
2701,HEALTH_INSURANCE,2022-06-16,2026-04-16,3686,3696
2702,AUTO_INSURANCE,2023-12-10,2024-03-23,2781,7057
2703,HEALTH_INSURANCE,2023-06-28,2025-02-15,4061,9744
2704,AUTO_INSURANCE,2022-09-09,2026-12-29,1191,1528
2705,AUTO_INSURANCE,2022-05-24,2024-08-24,1513,122
2706,HEALTH_INSURANCE,2022-12-25,2025-04-17,1989,1850
2707,LIFE_INSURANCE,2022-09-15,2024-07-13,1837,1898
2708,AUTO_INSURANCE,2023-05-15,2025-07-08,3823,5149
2709,HEALTH_INSURANCE,2023-06-05,2025-02-12,578,4673
2710,HEALTH_INSURANCE,2022-05-18,2024-06-26,3617,7265
2711,AUTO_INSURANCE,2023-09-26,2025-04-12,1605,8261
2712,AUTO_INSURANCE,2024-03-17,2024-04-13,804,7829
2713,LIFE_INSURANCE,2023-03-12,2024-06-27,4949,9069
2714,AUTO_INSURANCE,2022-04-11,2027-02-23,4820,1279
2715,HEALTH_INSURANCE,2022-09-01,2024-09-06,1202,1275
2716,AUTO_INSURANCE,2023-02-21,2026-04-21,567,2298
2717,LIFE_INSURANCE,2024-01-08,2026-02-19,2125,9726
2718,AUTO_INSURANCE,2023-08-02,2024-04-01,4168,3602
2719,LIFE_INSURANCE,2024-02-10,2026-04-04,1598,1832
2720,HEALTH_INSURANCE,2023-05-11,2027-06-30,4555,5100
2721,LIFE_INSURANCE,2022-08-26,2027-04-22,3123,8077
2722,HEALTH_INSURANCE,2024-03-06,2025-08-21,993,684
2723,HEALTH_INSURANCE,2022-07-17,2026-07-04,3289,1421
2724,LIFE_INSURANCE,2022-07-10,2027-05-09,2846,2038
2725,HEALTH_INSURANCE,2022-11-19,2024-06-12,1892,4312
2726,AUTO_INSURANCE,2022-04-20,2027-07-28,3226,2803
2727,AUTO_INSURANCE,2022-08-09,2024-12-18,662,6647
2728,HEALTH_INSURANCE,2023-10-22,2024-09-13,2636,8279
2729,LIFE_INSURANCE,2023-06-11,2026-09-24,4851,5325
2730,LIFE_INSURANCE,2022-04-01,2025-08-04,3824,9512
2731,AUTO_INSURANCE,2024-01-22,2025-09-01,3948,1796
2732,AUTO_INSURANCE,2023-03-09,2025-04-24,871,6236
2733,HEALTH_INSURANCE,2023-11-28,2024-10-21,4395,3800
2734,LIFE_INSURANCE,2023-12-31,2024-08-14,2039,9995
2735,HEALTH_INSURANCE,2022-05-29,2026-03-22,4052,4325
2736,AUTO_INSURANCE,2023-06-26,2025-10-28,4697,7812
2737,LIFE_INSURANCE,2022-06-22,2026-08-14,1561,6346
2738,HEALTH_INSURANCE,2023-10-07,2026-02-11,4165,2615
2739,LIFE_INSURANCE,2022-10-27,2027-08-13,3025,8624
2740,AUTO_INSURANCE,2023-07-04,2025-09-05,4070,1111
2741,LIFE_INSURANCE,2023-11-20,2027-02-25,3046,7382
2742,LIFE_INSURANCE,2022-04-12,2027-08-04,1185,5609
2743,AUTO_INSURANCE,2023-03-17,2026-10-01,2967,8068
2744,LIFE_INSURANCE,2023-03-27,2026-12-29,3708,2288
2745,AUTO_INSURANCE,2022-05-16,2027-12-05,2517,4794
2746,AUTO_INSURANCE,2022-10-10,2027-10-09,2308,7223
2747,LIFE_INSURANCE,2022-05-12,2025-06-20,4905,485
2748,LIFE_INSURANCE,2023-06-14,2025-08-15,3673,3875
2749,AUTO_INSURANCE,2023-02-22,2025-02-24,603,6693
2750,LIFE_INSURANCE,2023-06-14,2025-09-05,2694,6328
2751,LIFE_INSURANCE,2022-08-28,2026-06-20,1148,3387
2752,AUTO_INSURANCE,2023-12-22,2024-04-07,767,2549
2753,AUTO_INSURANCE,2024-01-24,2026-01-04,3192,3825
2754,HEALTH_INSURANCE,2022-10-20,2028-02-26,1190,1236
2755,HEALTH_INSURANCE,2024-01-02,2024-08-18,2285,8718
2756,AUTO_INSURANCE,2023-12-03,2025-12-01,1856,4665
2757,HEALTH_INSURANCE,2024-01-10,2027-03-25,3954,4469
2758,LIFE_INSURANCE,2023-06-22,2025-07-22,4915,8915
2759,LIFE_INSURANCE,2022-05-15,2024-07-20,2968,3832
2760,AUTO_INSURANCE,2022-10-03,2024-11-17,681,8032
2761,LIFE_INSURANCE,2022-10-18,2027-12-01,3762,9534
2762,LIFE_INSURANCE,2023-08-27,2027-03-15,1580,7107
2763,HEALTH_INSURANCE,2022-10-18,2024-08-12,4747,8152
2764,LIFE_INSURANCE,2023-05-20,2026-05-19,3703,354
2765,HEALTH_INSURANCE,2022-09-12,2025-07-01,3248,6017
2766,LIFE_INSURANCE,2023-05-18,2025-10-02,1115,8765
2767,LIFE_INSURANCE,2022-04-21,2027-10-24,578,1572
2768,LIFE_INSURANCE,2022-04-29,2027-09-15,2044,6995
2769,HEALTH_INSURANCE,2023-11-21,2024-04-12,1175,3998
2770,AUTO_INSURANCE,2023-08-21,2027-09-30,618,1124
